timestamp,TJ-00CB-0000048A-0000,TJ-00CB-0000047F-0000,TJ-00CB-0000047B-0000,TJ-00CB-00000480-0000,TJ-00CB-00000482-0000,TJ-00CB-00000477-0000,TJ-00CB-00000486-0000,TJ-00CB-00000488-0000,TJ-00CB-0000047D-0000,TJ-00CB-00000483-0000,TJ-00CB-00000481-0000
1763545193145,-100,-57,-100,-100,-100,-78,-100,-69,-63,-78,-77
1763545193170,-100,-57,-100,-100,-100,-78,-100,-69,-63,-78,-77
1763545193196,-100,-57,-100,-100,-100,-78,-100,-69,-63,-78,-77
1763545193221,-100,-57,-100,-100,-100,-78,-100,-69,-63,-78,-77
1763545193246,-100,-57,-100,-100,-100,-78,-100,-69,-63,-78,-77
1763545193271,-100,-57,-100,-100,-100,-78,-100,-69,-63,-78,-77
1763545193296,-100,-57,-100,-100,-100,-78,-100,-69,-63,-78,-77
1763545193321,-100,-57,-100,-100,-100,-78,-100,-69,-63,-78,-77
1763545193346,-100,-57,-100,-100,-100,-78,-100,-69,-63,-78,-77
1763545193371,-100,-59,-100,-100,-100,-79,-100,-66,-65,-79,-79
1763545193396,-100,-59,-100,-100,-100,-79,-100,-66,-65,-79,-79
1763545193421,-100,-59,-100,-100,-100,-79,-100,-66,-65,-79,-79
1763545193446,-100,-59,-100,-100,-100,-79,-100,-66,-65,-79,-79
1763545193471,-100,-59,-100,-100,-100,-79,-100,-66,-65,-79,-79
1763545193496,-100,-59,-100,-100,-100,-79,-100,-66,-65,-79,-79
1763545193521,-100,-59,-100,-100,-100,-79,-100,-66,-65,-79,-79
1763545193546,-100,-59,-100,-100,-100,-79,-100,-66,-65,-79,-79
1763545193572,-100,-59,-100,-100,-100,-79,-100,-66,-65,-79,-79
1763545193597,-100,-59,-100,-100,-100,-79,-100,-66,-65,-79,-79
1763545193623,-100,-59,-100,-100,-100,-79,-100,-66,-65,-79,-79
1763545193648,-100,-59,-100,-100,-100,-79,-100,-66,-65,-79,-79
1763545193673,-100,-59,-100,-100,-100,-79,-100,-66,-65,-79,-79
1763545193699,-100,-59,-100,-100,-100,-79,-100,-66,-65,-79,-79
1763545193724,-100,-59,-100,-100,-100,-79,-100,-66,-65,-79,-79
1763545193749,-100,-59,-100,-100,-100,-79,-100,-66,-65,-79,-79
1763545193774,-100,-59,-100,-100,-100,-79,-100,-66,-65,-79,-79
1763545193800,-100,-59,-100,-100,-100,-79,-100,-66,-65,-79,-79
1763545193824,-100,-59,-100,-100,-100,-79,-100,-66,-65,-79,-79
1763545193849,-100,-59,-100,-100,-100,-79,-100,-66,-65,-79,-79
1763545193874,-100,-59,-100,-100,-100,-79,-100,-68,-67,-80,-78
1763545193899,-100,-59,-100,-100,-100,-79,-100,-68,-67,-80,-78
1763545193924,-100,-59,-100,-100,-100,-79,-100,-68,-67,-80,-78
1763545193950,-100,-59,-100,-100,-100,-79,-100,-68,-67,-80,-78
1763545193975,-100,-59,-100,-100,-100,-79,-100,-68,-67,-80,-78
1763545194001,-100,-59,-100,-100,-100,-79,-100,-68,-67,-80,-78
1763545194026,-100,-59,-100,-100,-100,-79,-100,-68,-67,-80,-78
1763545194051,-100,-59,-100,-100,-100,-79,-100,-68,-67,-80,-78
1763545194077,-100,-59,-100,-100,-100,-79,-100,-68,-67,-80,-78
1763545194102,-100,-59,-100,-100,-100,-79,-100,-68,-67,-80,-78
1763545194129,-100,-59,-100,-100,-100,-79,-100,-68,-67,-80,-78
1763545194154,-100,-59,-100,-100,-100,-79,-100,-68,-67,-80,-78
1763545194179,-100,-59,-100,-100,-100,-79,-100,-68,-67,-80,-78
1763545194205,-100,-59,-100,-100,-100,-79,-100,-68,-67,-80,-78
1763545194231,-100,-59,-100,-100,-100,-79,-100,-68,-67,-80,-78
1763545194256,-100,-59,-100,-100,-100,-79,-100,-68,-67,-80,-78
1763545194282,-100,-59,-100,-100,-100,-79,-100,-68,-67,-80,-78
1763545194307,-100,-59,-100,-100,-100,-79,-100,-68,-67,-80,-78
1763545194333,-100,-59,-100,-100,-100,-79,-100,-68,-67,-80,-78
1763545194358,-100,-59,-100,-100,-100,-79,-100,-68,-67,-80,-78
1763545194383,-100,-56,-100,-100,-100,-77,-100,-70,-69,-80,-77
1763545194408,-100,-56,-100,-100,-100,-77,-100,-70,-69,-80,-77
1763545194433,-100,-56,-100,-100,-100,-77,-100,-70,-69,-80,-77
1763545194458,-100,-56,-100,-100,-100,-77,-100,-70,-69,-80,-77
1763545194484,-100,-56,-100,-100,-100,-77,-100,-70,-69,-80,-77
1763545194510,-100,-56,-100,-100,-100,-77,-100,-70,-69,-80,-77
1763545194536,-100,-56,-100,-100,-100,-77,-100,-70,-69,-80,-77
1763545194562,-100,-56,-100,-100,-100,-77,-100,-70,-69,-80,-77
1763545194587,-100,-56,-100,-100,-100,-77,-100,-70,-69,-80,-77
1763545194613,-100,-56,-100,-100,-100,-77,-100,-70,-69,-80,-77
1763545194638,-100,-56,-100,-100,-100,-77,-100,-70,-69,-80,-77
1763545194663,-100,-56,-100,-100,-100,-77,-100,-70,-69,-80,-77
1763545194688,-100,-56,-100,-100,-100,-77,-100,-70,-69,-80,-77
1763545194713,-100,-56,-100,-100,-100,-77,-100,-70,-69,-80,-77
1763545194738,-100,-56,-100,-100,-100,-77,-100,-70,-69,-80,-77
1763545194763,-100,-56,-100,-100,-100,-77,-100,-70,-69,-80,-77
1763545194788,-100,-56,-100,-100,-100,-77,-100,-70,-69,-80,-77
1763545194814,-100,-56,-100,-100,-100,-77,-100,-70,-69,-80,-77
1763545194839,-100,-56,-100,-100,-100,-77,-100,-70,-69,-80,-77
1763545194865,-100,-56,-100,-100,-100,-77,-100,-70,-69,-80,-77
1763545194890,-100,-54,-100,-100,-100,-77,-100,-71,-68,-80,-76
1763545194915,-100,-54,-100,-100,-100,-77,-100,-71,-68,-80,-76
1763545194941,-100,-54,-100,-100,-100,-77,-100,-71,-68,-80,-76
1763545194966,-100,-54,-100,-100,-100,-77,-100,-71,-68,-80,-76
1763545194991,-100,-54,-100,-100,-100,-77,-100,-71,-68,-80,-76
1763545195017,-100,-54,-100,-100,-100,-77,-100,-71,-68,-80,-76
1763545195042,-100,-54,-100,-100,-100,-77,-100,-71,-68,-80,-76
1763545195067,-100,-54,-100,-100,-100,-77,-100,-71,-68,-80,-76
1763545195092,-100,-54,-100,-100,-100,-77,-100,-71,-68,-80,-76
1763545195117,-100,-54,-100,-100,-100,-77,-100,-71,-68,-80,-76
1763545195142,-100,-54,-100,-100,-100,-77,-100,-71,-68,-80,-76
1763545195167,-100,-54,-100,-100,-100,-77,-100,-71,-68,-80,-76
1763545195192,-100,-54,-100,-100,-100,-77,-100,-71,-68,-80,-76
1763545195217,-100,-54,-100,-100,-100,-77,-100,-71,-68,-80,-76
1763545195242,-100,-54,-100,-100,-100,-77,-100,-71,-68,-80,-76
1763545195268,-100,-54,-100,-100,-100,-77,-100,-71,-68,-80,-76
1763545195293,-100,-54,-100,-100,-100,-77,-100,-71,-68,-80,-76
1763545195319,-100,-54,-100,-100,-100,-77,-100,-71,-68,-80,-76
1763545195344,-100,-54,-100,-100,-100,-77,-100,-71,-68,-80,-76
1763545195370,-100,-54,-100,-100,-100,-77,-100,-71,-68,-80,-76
1763545195395,-100,-52,-100,-100,-100,-79,-100,-67,-67,-81,-77
1763545195420,-100,-52,-100,-100,-100,-79,-100,-67,-67,-81,-77
1763545195445,-100,-52,-100,-100,-100,-79,-100,-67,-67,-81,-77
1763545195470,-100,-52,-100,-100,-100,-79,-100,-67,-67,-81,-77
1763545195495,-100,-52,-100,-100,-100,-79,-100,-67,-67,-81,-77
1763545195520,-100,-52,-100,-100,-100,-79,-100,-67,-67,-81,-77
1763545195547,-100,-52,-100,-100,-100,-79,-100,-67,-67,-81,-77
1763545195572,-100,-52,-100,-100,-100,-79,-100,-67,-67,-81,-77
1763545195598,-100,-52,-100,-100,-100,-79,-100,-67,-67,-81,-77
1763545195623,-100,-52,-100,-100,-100,-79,-100,-67,-67,-81,-77
1763545195648,-100,-52,-100,-100,-100,-79,-100,-67,-67,-81,-77
1763545195673,-100,-52,-100,-100,-100,-79,-100,-67,-67,-81,-77
1763545195699,-100,-52,-100,-100,-100,-79,-100,-67,-67,-81,-77
1763545195724,-100,-52,-100,-100,-100,-79,-100,-67,-67,-81,-77
1763545195749,-100,-52,-100,-100,-100,-79,-100,-67,-67,-81,-77
1763545195774,-100,-52,-100,-100,-100,-79,-100,-67,-67,-81,-77
1763545195800,-100,-52,-100,-100,-100,-79,-100,-67,-67,-81,-77
1763545195825,-100,-52,-100,-100,-100,-79,-100,-67,-67,-81,-77
1763545195850,-100,-52,-100,-100,-100,-79,-100,-67,-67,-81,-77
1763545195875,-100,-54,-100,-100,-100,-80,-100,-65,-68,-80,-76
1763545195900,-100,-54,-100,-100,-100,-80,-100,-65,-68,-80,-76
1763545195925,-100,-54,-100,-100,-100,-80,-100,-65,-68,-80,-76
1763545195950,-100,-54,-100,-100,-100,-80,-100,-65,-68,-80,-76
1763545195976,-100,-54,-100,-100,-100,-80,-100,-65,-68,-80,-76
1763545196001,-100,-54,-100,-100,-100,-80,-100,-65,-68,-80,-76
1763545196026,-100,-54,-100,-100,-100,-80,-100,-65,-68,-80,-76
1763545196052,-100,-54,-100,-100,-100,-80,-100,-65,-68,-80,-76
1763545196077,-100,-54,-100,-100,-100,-80,-100,-65,-68,-80,-76
1763545196102,-100,-54,-100,-100,-100,-80,-100,-65,-68,-80,-76
1763545196127,-100,-54,-100,-100,-100,-80,-100,-65,-68,-80,-76
1763545196152,-100,-54,-100,-100,-100,-80,-100,-65,-68,-80,-76
1763545196177,-100,-54,-100,-100,-100,-80,-100,-65,-68,-80,-76
1763545196202,-100,-54,-100,-100,-100,-80,-100,-65,-68,-80,-76
1763545196227,-100,-54,-100,-100,-100,-80,-100,-65,-68,-80,-76
1763545196252,-100,-54,-100,-100,-100,-80,-100,-65,-68,-80,-76
1763545196278,-100,-54,-100,-100,-100,-80,-100,-65,-68,-80,-76
1763545196303,-100,-54,-100,-100,-100,-80,-100,-65,-68,-80,-76
1763545196330,-100,-54,-100,-100,-100,-80,-100,-65,-68,-80,-76
1763545196355,-100,-54,-100,-100,-100,-80,-100,-65,-68,-80,-76
1763545196380,-100,-56,-100,-100,-100,-80,-100,-67,-70,-80,-74
1763545196405,-100,-56,-100,-100,-100,-80,-100,-67,-70,-80,-74
1763545196430,-100,-56,-100,-100,-100,-80,-100,-67,-70,-80,-74
1763545196455,-100,-56,-100,-100,-100,-80,-100,-67,-70,-80,-74
1763545196480,-100,-56,-100,-100,-100,-80,-100,-67,-70,-80,-74
1763545196506,-100,-56,-100,-100,-100,-80,-100,-67,-70,-80,-74
1763545196532,-100,-56,-100,-100,-100,-80,-100,-67,-70,-80,-74
1763545196557,-100,-56,-100,-100,-100,-80,-100,-67,-70,-80,-74
1763545196583,-100,-56,-100,-100,-100,-80,-100,-67,-70,-80,-74
1763545196608,-100,-56,-100,-100,-100,-80,-100,-67,-70,-80,-74
1763545196633,-100,-56,-100,-100,-100,-80,-100,-67,-70,-80,-74
1763545196658,-100,-56,-100,-100,-100,-80,-100,-67,-70,-80,-74
1763545196684,-100,-56,-100,-100,-100,-80,-100,-67,-70,-80,-74
1763545196709,-100,-56,-100,-100,-100,-80,-100,-67,-70,-80,-74
1763545196734,-100,-56,-100,-100,-100,-80,-100,-67,-70,-80,-74
1763545196759,-100,-56,-100,-100,-100,-80,-100,-67,-70,-80,-74
1763545196784,-100,-56,-100,-100,-100,-80,-100,-67,-70,-80,-74
1763545196810,-100,-56,-100,-100,-100,-80,-100,-67,-70,-80,-74
1763545196835,-100,-56,-100,-100,-100,-80,-100,-67,-70,-80,-74
1763545196861,-100,-56,-100,-100,-100,-80,-100,-67,-70,-80,-74
1763545196886,-100,-57,-100,-100,-100,-79,-100,-71,-72,-80,-74
1763545196911,-100,-57,-100,-100,-100,-79,-100,-71,-72,-80,-74
1763545196936,-100,-57,-100,-100,-100,-79,-100,-71,-72,-80,-74
1763545196962,-100,-57,-100,-100,-100,-79,-100,-71,-72,-80,-74
1763545196988,-100,-57,-100,-100,-100,-79,-100,-71,-72,-80,-74
1763545197014,-100,-57,-100,-100,-100,-79,-100,-71,-72,-80,-74
1763545197040,-100,-57,-100,-100,-100,-79,-100,-71,-72,-80,-74
1763545197066,-100,-57,-100,-100,-100,-79,-100,-71,-72,-80,-74
1763545197091,-100,-57,-100,-100,-100,-79,-100,-71,-72,-80,-74
1763545197117,-100,-57,-100,-100,-100,-79,-100,-71,-72,-80,-74
1763545197142,-100,-57,-100,-100,-100,-79,-100,-71,-72,-80,-74
1763545197167,-100,-57,-100,-100,-100,-79,-100,-71,-72,-80,-74
1763545197192,-100,-57,-100,-100,-100,-79,-100,-71,-72,-80,-74
1763545197218,-100,-57,-100,-100,-100,-79,-100,-71,-72,-80,-74
1763545197243,-100,-57,-100,-100,-100,-79,-100,-71,-72,-80,-74
1763545197268,-100,-57,-100,-100,-100,-79,-100,-71,-72,-80,-74
1763545197293,-100,-57,-100,-100,-100,-79,-100,-71,-72,-80,-74
1763545197318,-100,-57,-100,-100,-100,-79,-100,-71,-72,-80,-74
1763545197343,-100,-57,-100,-100,-100,-79,-100,-71,-72,-80,-74
1763545197368,-100,-57,-100,-100,-100,-79,-100,-71,-72,-80,-74
1763545197393,-100,-60,-100,-100,-100,-100,-100,-73,-73,-100,-76
1763545197418,-100,-60,-100,-100,-100,-100,-100,-73,-73,-100,-76
1763545197443,-100,-60,-100,-100,-100,-100,-100,-73,-73,-100,-76
1763545197468,-100,-60,-100,-100,-100,-100,-100,-73,-73,-100,-76
1763545197494,-100,-60,-100,-100,-100,-100,-100,-73,-73,-100,-76
1763545197519,-100,-60,-100,-100,-100,-100,-100,-73,-73,-100,-76
1763545197545,-100,-60,-100,-100,-100,-100,-100,-73,-73,-100,-76
1763545197570,-100,-60,-100,-100,-100,-100,-100,-73,-73,-100,-76
1763545197595,-100,-60,-100,-100,-100,-100,-100,-73,-73,-100,-76
1763545197620,-100,-60,-100,-100,-100,-100,-100,-73,-73,-100,-76
1763545197645,-100,-60,-100,-100,-100,-100,-100,-73,-73,-100,-76
1763545197671,-100,-60,-100,-100,-100,-100,-100,-73,-73,-100,-76
1763545197696,-100,-60,-100,-100,-100,-100,-100,-73,-73,-100,-76
1763545197721,-100,-60,-100,-100,-100,-100,-100,-73,-73,-100,-76
1763545197746,-100,-60,-100,-100,-100,-100,-100,-73,-73,-100,-76
1763545197771,-100,-60,-100,-100,-100,-100,-100,-73,-73,-100,-76
1763545197796,-100,-60,-100,-100,-100,-100,-100,-73,-73,-100,-76
1763545197821,-100,-60,-100,-100,-100,-100,-100,-73,-73,-100,-76
1763545197846,-100,-60,-100,-100,-100,-100,-100,-73,-73,-100,-76
1763545197872,-100,-60,-100,-100,-100,-100,-100,-73,-73,-100,-76
1763545197897,-100,-62,-100,-100,-100,-100,-100,-70,-73,-100,-73
1763545197922,-100,-62,-100,-100,-100,-100,-100,-70,-73,-100,-73
1763545197948,-100,-62,-100,-100,-100,-100,-100,-70,-73,-100,-73
1763545197973,-100,-62,-100,-100,-100,-100,-100,-70,-73,-100,-73
1763545197999,-100,-62,-100,-100,-100,-100,-100,-70,-73,-100,-73
1763545198024,-100,-62,-100,-100,-100,-100,-100,-70,-73,-100,-73
1763545198049,-100,-62,-100,-100,-100,-100,-100,-70,-73,-100,-73
1763545198074,-100,-62,-100,-100,-100,-100,-100,-70,-73,-100,-73
1763545198099,-100,-62,-100,-100,-100,-100,-100,-70,-73,-100,-73
1763545198124,-100,-62,-100,-100,-100,-100,-100,-70,-73,-100,-73
1763545198150,-100,-62,-100,-100,-100,-100,-100,-70,-73,-100,-73
1763545198175,-100,-62,-100,-100,-100,-100,-100,-70,-73,-100,-73
1763545198200,-100,-62,-100,-100,-100,-100,-100,-70,-73,-100,-73
1763545198226,-100,-62,-100,-100,-100,-100,-100,-70,-73,-100,-73
1763545198251,-100,-62,-100,-100,-100,-100,-100,-70,-73,-100,-73
1763545198278,-100,-62,-100,-100,-100,-100,-100,-70,-73,-100,-73
1763545198303,-100,-62,-100,-100,-100,-100,-100,-70,-73,-100,-73
1763545198328,-100,-62,-100,-100,-100,-100,-100,-70,-73,-100,-73
1763545198354,-100,-62,-100,-100,-100,-100,-100,-70,-73,-100,-73
1763545198378,-100,-62,-100,-100,-100,-100,-100,-70,-77,-100,-72
1763545198403,-100,-62,-100,-100,-100,-100,-100,-70,-77,-100,-72
1763545198429,-100,-62,-100,-100,-100,-100,-100,-70,-77,-100,-72
1763545198454,-100,-62,-100,-100,-100,-100,-100,-70,-77,-100,-72
1763545198480,-100,-62,-100,-100,-100,-100,-100,-70,-77,-100,-72
1763545198505,-100,-62,-100,-100,-100,-100,-100,-70,-77,-100,-72
1763545198530,-100,-62,-100,-100,-100,-100,-100,-70,-77,-100,-72
1763545198555,-100,-62,-100,-100,-100,-100,-100,-70,-77,-100,-72
1763545198581,-100,-62,-100,-100,-100,-100,-100,-70,-77,-100,-72
1763545198606,-100,-62,-100,-100,-100,-100,-100,-70,-77,-100,-72
1763545198631,-100,-62,-100,-100,-100,-100,-100,-70,-77,-100,-72
1763545198656,-100,-62,-100,-100,-100,-100,-100,-70,-77,-100,-72
1763545198681,-100,-62,-100,-100,-100,-100,-100,-70,-77,-100,-72
1763545198707,-100,-62,-100,-100,-100,-100,-100,-70,-77,-100,-72
1763545198731,-100,-62,-100,-100,-100,-100,-100,-70,-77,-100,-72
1763545198756,-100,-62,-100,-100,-100,-100,-100,-70,-77,-100,-72
1763545198781,-100,-62,-100,-100,-100,-100,-100,-70,-77,-100,-72
1763545198806,-100,-62,-100,-100,-100,-100,-100,-70,-77,-100,-72
1763545198831,-100,-62,-100,-100,-100,-100,-100,-70,-77,-100,-72
1763545198856,-100,-62,-100,-100,-100,-100,-100,-70,-77,-100,-72
1763545198882,-100,-65,-100,-100,-100,-100,-100,-67,-77,-100,-73
1763545198908,-100,-65,-100,-100,-100,-100,-100,-67,-77,-100,-73
1763545198932,-100,-65,-100,-100,-100,-100,-100,-67,-77,-100,-73
1763545198957,-100,-65,-100,-100,-100,-100,-100,-67,-77,-100,-73
1763545198983,-100,-65,-100,-100,-100,-100,-100,-67,-77,-100,-73
1763545199008,-100,-65,-100,-100,-100,-100,-100,-67,-77,-100,-73
1763545199034,-100,-65,-100,-100,-100,-100,-100,-67,-77,-100,-73
1763545199059,-100,-65,-100,-100,-100,-100,-100,-67,-77,-100,-73
1763545199084,-100,-65,-100,-100,-100,-100,-100,-67,-77,-100,-73
1763545199109,-100,-65,-100,-100,-100,-100,-100,-67,-77,-100,-73
1763545199134,-100,-65,-100,-100,-100,-100,-100,-67,-77,-100,-73
1763545199159,-100,-65,-100,-100,-100,-100,-100,-67,-77,-100,-73
1763545199185,-100,-65,-100,-100,-100,-100,-100,-67,-77,-100,-73
1763545199209,-100,-65,-100,-100,-100,-100,-100,-67,-77,-100,-73
1763545199234,-100,-65,-100,-100,-100,-100,-100,-67,-77,-100,-73
1763545199259,-100,-65,-100,-100,-100,-100,-100,-67,-77,-100,-73
1763545199284,-100,-65,-100,-100,-100,-100,-100,-67,-77,-100,-73
1763545199310,-100,-65,-100,-100,-100,-100,-100,-67,-77,-100,-73
1763545199335,-100,-65,-100,-100,-100,-100,-100,-67,-77,-100,-73
1763545199361,-100,-65,-100,-100,-100,-100,-100,-67,-77,-100,-73
1763545199386,-100,-68,-100,-100,-100,-100,-100,-64,-78,-100,-73
1763545199411,-100,-68,-100,-100,-100,-100,-100,-64,-78,-100,-73
1763545199437,-100,-68,-100,-100,-100,-100,-100,-64,-78,-100,-73
1763545199462,-100,-68,-100,-100,-100,-100,-100,-64,-78,-100,-73
1763545199487,-100,-68,-100,-100,-100,-100,-100,-64,-78,-100,-73
1763545199512,-100,-68,-100,-100,-100,-100,-100,-64,-78,-100,-73
1763545199537,-100,-68,-100,-100,-100,-100,-100,-64,-78,-100,-73
1763545199562,-100,-68,-100,-100,-100,-100,-100,-64,-78,-100,-73
1763545199587,-100,-68,-100,-100,-100,-100,-100,-64,-78,-100,-73
1763545199612,-100,-68,-100,-100,-100,-100,-100,-64,-78,-100,-73
1763545199637,-100,-68,-100,-100,-100,-100,-100,-64,-78,-100,-73
1763545199662,-100,-68,-100,-100,-100,-100,-100,-64,-78,-100,-73
1763545199688,-100,-68,-100,-100,-100,-100,-100,-64,-78,-100,-73
1763545199713,-100,-68,-100,-100,-100,-100,-100,-64,-78,-100,-73
1763545199738,-100,-68,-100,-100,-100,-100,-100,-64,-78,-100,-73
1763545199763,-100,-68,-100,-100,-100,-100,-100,-64,-78,-100,-73
1763545199788,-100,-68,-100,-100,-100,-100,-100,-64,-78,-100,-73
1763545199813,-100,-68,-100,-100,-100,-100,-100,-64,-78,-100,-73
1763545199838,-100,-68,-100,-100,-100,-100,-100,-64,-78,-100,-73
1763545199863,-100,-68,-100,-100,-100,-100,-100,-64,-78,-100,-73
1763545199888,-100,-69,-100,-100,-100,-100,-100,-62,-78,-100,-74
1763545199914,-100,-69,-100,-100,-100,-100,-100,-62,-78,-100,-74
1763545199940,-100,-69,-100,-100,-100,-100,-100,-62,-78,-100,-74
1763545199965,-100,-69,-100,-100,-100,-100,-100,-62,-78,-100,-74
1763545199990,-100,-69,-100,-100,-100,-100,-100,-62,-78,-100,-74
1763545200016,-100,-69,-100,-100,-100,-100,-100,-62,-78,-100,-74
1763545200041,-100,-69,-100,-100,-100,-100,-100,-62,-78,-100,-74
1763545200066,-100,-69,-100,-100,-100,-100,-100,-62,-78,-100,-74
1763545200091,-100,-69,-100,-100,-100,-100,-100,-62,-78,-100,-74
1763545200116,-100,-69,-100,-100,-100,-100,-100,-62,-78,-100,-74
1763545200141,-100,-69,-100,-100,-100,-100,-100,-62,-78,-100,-74
1763545200166,-100,-69,-100,-100,-100,-100,-100,-62,-78,-100,-74
1763545200192,-100,-69,-100,-100,-100,-100,-100,-62,-78,-100,-74
1763545200218,-100,-69,-100,-100,-100,-100,-100,-62,-78,-100,-74
1763545200243,-100,-69,-100,-100,-100,-100,-100,-62,-78,-100,-74
1763545200268,-100,-69,-100,-100,-100,-100,-100,-62,-78,-100,-74
1763545200293,-100,-69,-100,-100,-100,-100,-100,-62,-78,-100,-74
1763545200318,-100,-69,-100,-100,-100,-100,-100,-62,-78,-100,-74
1763545200343,-100,-69,-100,-100,-100,-100,-100,-62,-78,-100,-74
1763545200368,-100,-69,-100,-100,-100,-100,-100,-62,-78,-100,-74
1763545200393,-100,-71,-100,-100,-100,-100,-100,-63,-78,-100,-73
1763545200419,-100,-71,-100,-100,-100,-100,-100,-63,-78,-100,-73
1763545200445,-100,-71,-100,-100,-100,-100,-100,-63,-78,-100,-73
1763545200472,-100,-71,-100,-100,-100,-100,-100,-63,-78,-100,-73
1763545200496,-100,-71,-100,-100,-100,-100,-100,-63,-78,-100,-73
1763545200521,-100,-71,-100,-100,-100,-100,-100,-63,-78,-100,-73
1763545200546,-100,-71,-100,-100,-100,-100,-100,-63,-78,-100,-73
1763545200571,-100,-71,-100,-100,-100,-100,-100,-63,-78,-100,-73
1763545200597,-100,-71,-100,-100,-100,-100,-100,-63,-78,-100,-73
1763545200623,-100,-71,-100,-100,-100,-100,-100,-63,-78,-100,-73
1763545200648,-100,-71,-100,-100,-100,-100,-100,-63,-78,-100,-73
1763545200673,-100,-71,-100,-100,-100,-100,-100,-63,-78,-100,-73
1763545200699,-100,-71,-100,-100,-100,-100,-100,-63,-78,-100,-73
1763545200724,-100,-71,-100,-100,-100,-100,-100,-63,-78,-100,-73
1763545200749,-100,-71,-100,-100,-100,-100,-100,-63,-78,-100,-73
1763545200774,-100,-71,-100,-100,-100,-100,-100,-63,-78,-100,-73
1763545200799,-100,-71,-100,-100,-100,-100,-100,-63,-78,-100,-73
1763545200825,-100,-71,-100,-100,-100,-100,-100,-63,-78,-100,-73
1763545200849,-100,-71,-100,-100,-100,-100,-100,-63,-78,-100,-73
1763545200874,-100,-71,-100,-100,-100,-100,-100,-63,-78,-100,-73
1763545200900,-100,-71,-100,-100,-100,-100,-100,-59,-79,-100,-71
1763545200924,-100,-71,-100,-100,-100,-100,-100,-59,-79,-100,-71
1763545200949,-100,-71,-100,-100,-100,-100,-100,-59,-79,-100,-71
1763545200974,-100,-71,-100,-100,-100,-100,-100,-59,-79,-100,-71
1763545200999,-100,-71,-100,-100,-100,-100,-100,-59,-79,-100,-71
1763545201024,-100,-71,-100,-100,-100,-100,-100,-59,-79,-100,-71
1763545201049,-100,-71,-100,-100,-100,-100,-100,-59,-79,-100,-71
1763545201074,-100,-71,-100,-100,-100,-100,-100,-59,-79,-100,-71
1763545201099,-100,-71,-100,-100,-100,-100,-100,-59,-79,-100,-71
1763545201124,-100,-71,-100,-100,-100,-100,-100,-59,-79,-100,-71
1763545201149,-100,-71,-100,-100,-100,-100,-100,-59,-79,-100,-71
1763545201175,-100,-71,-100,-100,-100,-100,-100,-59,-79,-100,-71
1763545201201,-100,-71,-100,-100,-100,-100,-100,-59,-79,-100,-71
1763545201226,-100,-71,-100,-100,-100,-100,-100,-59,-79,-100,-71
1763545201251,-100,-71,-100,-100,-100,-100,-100,-59,-79,-100,-71
1763545201276,-100,-71,-100,-100,-100,-100,-100,-59,-79,-100,-71
1763545201301,-100,-71,-100,-100,-100,-100,-100,-59,-79,-100,-71
1763545201326,-100,-71,-100,-100,-100,-100,-100,-59,-79,-100,-71
1763545201351,-100,-71,-100,-100,-100,-100,-100,-59,-79,-100,-71
1763545201376,-100,-71,-100,-100,-100,-100,-100,-59,-79,-100,-71
1763545201401,-100,-69,-100,-100,-100,-100,-100,-55,-80,-100,-70
1763545201426,-100,-69,-100,-100,-100,-100,-100,-55,-80,-100,-70
1763545201451,-100,-69,-100,-100,-100,-100,-100,-55,-80,-100,-70
1763545201476,-100,-69,-100,-100,-100,-100,-100,-55,-80,-100,-70
1763545201503,-100,-69,-100,-100,-100,-100,-100,-55,-80,-100,-70
1763545201528,-100,-69,-100,-100,-100,-100,-100,-55,-80,-100,-70
1763545201553,-100,-69,-100,-100,-100,-100,-100,-55,-80,-100,-70
1763545201579,-100,-69,-100,-100,-100,-100,-100,-55,-80,-100,-70
1763545201604,-100,-69,-100,-100,-100,-100,-100,-55,-80,-100,-70
1763545201630,-100,-69,-100,-100,-100,-100,-100,-55,-80,-100,-70
1763545201655,-100,-69,-100,-100,-100,-100,-100,-55,-80,-100,-70
1763545201680,-100,-69,-100,-100,-100,-100,-100,-55,-80,-100,-70
1763545201705,-100,-69,-100,-100,-100,-100,-100,-55,-80,-100,-70
1763545201731,-100,-69,-100,-100,-100,-100,-100,-55,-80,-100,-70
1763545201756,-100,-69,-100,-100,-100,-100,-100,-55,-80,-100,-70
1763545201781,-100,-69,-100,-100,-100,-100,-100,-55,-80,-100,-70
1763545201807,-100,-69,-100,-100,-100,-100,-100,-55,-80,-100,-70
1763545201832,-100,-69,-100,-100,-100,-100,-100,-55,-80,-100,-70
1763545201857,-100,-69,-100,-100,-100,-100,-100,-55,-80,-100,-70
1763545201883,-100,-67,-100,-100,-100,-79,-100,-53,-77,-100,-67
1763545201908,-100,-67,-100,-100,-100,-79,-100,-53,-77,-100,-67
1763545201933,-100,-67,-100,-100,-100,-79,-100,-53,-77,-100,-67
1763545201958,-100,-67,-100,-100,-100,-79,-100,-53,-77,-100,-67
1763545201983,-100,-67,-100,-100,-100,-79,-100,-53,-77,-100,-67
1763545202008,-100,-67,-100,-100,-100,-79,-100,-53,-77,-100,-67
1763545202034,-100,-67,-100,-100,-100,-79,-100,-53,-77,-100,-67
1763545202059,-100,-67,-100,-100,-100,-79,-100,-53,-77,-100,-67
