timestamp,TJ-00CB-00000483-0000,TJ-00CB-0000048A-0000,TJ-00CB-00000480-0000,TJ-00CB-00000481-0000,TJ-00CB-0000047B-0000,TJ-00CB-00000482-0000,TJ-00CB-0000047D-0000,TJ-00CB-00000486-0000,TJ-00CB-0000047F-0000,TJ-00CB-00000488-0000,TJ-00CB-00000477-0000
1763545086600,-85,-100,-100,-74,-100,-100,-73,-100,-61,-62,-81
1763545086626,-85,-100,-100,-74,-100,-100,-73,-100,-61,-62,-81
1763545086651,-85,-100,-100,-74,-100,-100,-73,-100,-61,-62,-81
1763545086676,-85,-100,-100,-74,-100,-100,-73,-100,-61,-62,-81
1763545086701,-85,-100,-100,-74,-100,-100,-73,-100,-61,-62,-81
1763545086727,-85,-100,-100,-74,-100,-100,-73,-100,-61,-62,-81
1763545086751,-85,-100,-100,-74,-100,-100,-73,-100,-61,-62,-81
1763545086776,-85,-100,-100,-74,-100,-100,-73,-100,-61,-62,-81
1763545086801,-85,-100,-100,-74,-100,-100,-73,-100,-61,-62,-81
1763545086826,-85,-100,-100,-74,-100,-100,-73,-100,-61,-62,-81
1763545086851,-85,-100,-100,-74,-100,-100,-73,-100,-61,-62,-81
1763545086876,-84,-100,-100,-73,-100,-100,-74,-100,-67,-62,-81
1763545086902,-84,-100,-100,-73,-100,-100,-74,-100,-67,-62,-81
1763545086927,-84,-100,-100,-73,-100,-100,-74,-100,-67,-62,-81
1763545086952,-84,-100,-100,-73,-100,-100,-74,-100,-67,-62,-81
1763545086977,-84,-100,-100,-73,-100,-100,-74,-100,-67,-62,-81
1763545087003,-84,-100,-100,-73,-100,-100,-74,-100,-67,-62,-81
1763545087028,-84,-100,-100,-73,-100,-100,-74,-100,-67,-62,-81
1763545087054,-84,-100,-100,-73,-100,-100,-74,-100,-67,-62,-81
1763545087080,-84,-100,-100,-73,-100,-100,-74,-100,-67,-62,-81
1763545087104,-84,-100,-100,-73,-100,-100,-74,-100,-67,-62,-81
1763545087129,-84,-100,-100,-73,-100,-100,-74,-100,-67,-62,-81
1763545087155,-84,-100,-100,-73,-100,-100,-74,-100,-67,-62,-81
1763545087179,-84,-100,-100,-73,-100,-100,-74,-100,-67,-62,-81
1763545087204,-84,-100,-100,-73,-100,-100,-74,-100,-67,-62,-81
1763545087230,-84,-100,-100,-73,-100,-100,-74,-100,-67,-62,-81
1763545087255,-84,-100,-100,-73,-100,-100,-74,-100,-67,-62,-81
1763545087280,-84,-100,-100,-73,-100,-100,-74,-100,-67,-62,-81
1763545087306,-84,-100,-100,-73,-100,-100,-74,-100,-67,-62,-81
1763545087332,-84,-100,-100,-73,-100,-100,-74,-100,-67,-62,-81
1763545087357,-84,-100,-100,-73,-100,-100,-74,-100,-67,-62,-81
1763545087383,-84,-100,-100,-72,-100,-100,-74,-100,-67,-60,-81
1763545087408,-84,-100,-100,-72,-100,-100,-74,-100,-67,-60,-81
1763545087433,-84,-100,-100,-72,-100,-100,-74,-100,-67,-60,-81
1763545087458,-84,-100,-100,-72,-100,-100,-74,-100,-67,-60,-81
1763545087483,-84,-100,-100,-72,-100,-100,-74,-100,-67,-60,-81
1763545087508,-84,-100,-100,-72,-100,-100,-74,-100,-67,-60,-81
1763545087533,-84,-100,-100,-72,-100,-100,-74,-100,-67,-60,-81
1763545087558,-84,-100,-100,-72,-100,-100,-74,-100,-67,-60,-81
1763545087583,-84,-100,-100,-72,-100,-100,-74,-100,-67,-60,-81
1763545087608,-84,-100,-100,-72,-100,-100,-74,-100,-67,-60,-81
1763545087633,-84,-100,-100,-72,-100,-100,-74,-100,-67,-60,-81
1763545087658,-84,-100,-100,-72,-100,-100,-74,-100,-67,-60,-81
1763545087684,-84,-100,-100,-72,-100,-100,-74,-100,-67,-60,-81
1763545087709,-84,-100,-100,-72,-100,-100,-74,-100,-67,-60,-81
1763545087736,-84,-100,-100,-72,-100,-100,-74,-100,-67,-60,-81
1763545087761,-84,-100,-100,-72,-100,-100,-74,-100,-67,-60,-81
1763545087786,-84,-100,-100,-72,-100,-100,-74,-100,-67,-60,-81
1763545087811,-84,-100,-100,-72,-100,-100,-74,-100,-67,-60,-81
1763545087836,-84,-100,-100,-72,-100,-100,-74,-100,-67,-60,-81
1763545087862,-84,-100,-100,-72,-100,-100,-74,-100,-67,-60,-81
1763545087887,-83,-100,-100,-72,-100,-100,-75,-100,-67,-59,-80
1763545087912,-83,-100,-100,-72,-100,-100,-75,-100,-67,-59,-80
1763545087937,-83,-100,-100,-72,-100,-100,-75,-100,-67,-59,-80
1763545087962,-83,-100,-100,-72,-100,-100,-75,-100,-67,-59,-80
1763545087987,-83,-100,-100,-72,-100,-100,-75,-100,-67,-59,-80
1763545088012,-83,-100,-100,-72,-100,-100,-75,-100,-67,-59,-80
1763545088037,-83,-100,-100,-72,-100,-100,-75,-100,-67,-59,-80
1763545088063,-83,-100,-100,-72,-100,-100,-75,-100,-67,-59,-80
1763545088088,-83,-100,-100,-72,-100,-100,-75,-100,-67,-59,-80
1763545088113,-83,-100,-100,-72,-100,-100,-75,-100,-67,-59,-80
1763545088138,-83,-100,-100,-72,-100,-100,-75,-100,-67,-59,-80
1763545088163,-83,-100,-100,-72,-100,-100,-75,-100,-67,-59,-80
1763545088188,-83,-100,-100,-72,-100,-100,-75,-100,-67,-59,-80
1763545088213,-83,-100,-100,-72,-100,-100,-75,-100,-67,-59,-80
1763545088238,-83,-100,-100,-72,-100,-100,-75,-100,-67,-59,-80
1763545088263,-83,-100,-100,-72,-100,-100,-75,-100,-67,-59,-80
1763545088288,-83,-100,-100,-72,-100,-100,-75,-100,-67,-59,-80
1763545088314,-83,-100,-100,-72,-100,-100,-75,-100,-67,-59,-80
1763545088339,-83,-100,-100,-72,-100,-100,-75,-100,-67,-59,-80
1763545088365,-83,-100,-100,-72,-100,-100,-75,-100,-67,-59,-80
1763545088390,-82,-100,-100,-72,-100,-100,-76,-100,-67,-59,-79
1763545088415,-82,-100,-100,-72,-100,-100,-76,-100,-67,-59,-79
1763545088440,-82,-100,-100,-72,-100,-100,-76,-100,-67,-59,-79
1763545088465,-82,-100,-100,-72,-100,-100,-76,-100,-67,-59,-79
1763545088491,-82,-100,-100,-72,-100,-100,-76,-100,-67,-59,-79
1763545088515,-82,-100,-100,-72,-100,-100,-76,-100,-67,-59,-79
1763545088540,-82,-100,-100,-72,-100,-100,-76,-100,-67,-59,-79
1763545088565,-82,-100,-100,-72,-100,-100,-76,-100,-67,-59,-79
1763545088590,-82,-100,-100,-72,-100,-100,-76,-100,-67,-59,-79
1763545088615,-82,-100,-100,-72,-100,-100,-76,-100,-67,-59,-79
1763545088640,-82,-100,-100,-72,-100,-100,-76,-100,-67,-59,-79
1763545088665,-82,-100,-100,-72,-100,-100,-76,-100,-67,-59,-79
1763545088690,-82,-100,-100,-72,-100,-100,-76,-100,-67,-59,-79
1763545088715,-82,-100,-100,-72,-100,-100,-76,-100,-67,-59,-79
1763545088742,-82,-100,-100,-72,-100,-100,-76,-100,-67,-59,-79
1763545088767,-82,-100,-100,-72,-100,-100,-76,-100,-67,-59,-79
1763545088792,-82,-100,-100,-72,-100,-100,-76,-100,-67,-59,-79
1763545088817,-82,-100,-100,-72,-100,-100,-76,-100,-67,-59,-79
1763545088843,-82,-100,-100,-72,-100,-100,-76,-100,-67,-59,-79
1763545088868,-82,-100,-100,-72,-100,-100,-76,-100,-67,-59,-79
1763545088894,-82,-100,-100,-72,-100,-100,-76,-100,-69,-60,-79
1763545088919,-82,-100,-100,-72,-100,-100,-76,-100,-69,-60,-79
1763545088944,-82,-100,-100,-72,-100,-100,-76,-100,-69,-60,-79
1763545088969,-82,-100,-100,-72,-100,-100,-76,-100,-69,-60,-79
1763545088995,-82,-100,-100,-72,-100,-100,-76,-100,-69,-60,-79
1763545089020,-82,-100,-100,-72,-100,-100,-76,-100,-69,-60,-79
1763545089045,-82,-100,-100,-72,-100,-100,-76,-100,-69,-60,-79
1763545089070,-82,-100,-100,-72,-100,-100,-76,-100,-69,-60,-79
1763545089096,-82,-100,-100,-72,-100,-100,-76,-100,-69,-60,-79
1763545089120,-82,-100,-100,-72,-100,-100,-76,-100,-69,-60,-79
1763545089146,-82,-100,-100,-72,-100,-100,-76,-100,-69,-60,-79
1763545089171,-82,-100,-100,-72,-100,-100,-76,-100,-69,-60,-79
1763545089197,-82,-100,-100,-72,-100,-100,-76,-100,-69,-60,-79
1763545089223,-82,-100,-100,-72,-100,-100,-76,-100,-69,-60,-79
1763545089248,-82,-100,-100,-72,-100,-100,-76,-100,-69,-60,-79
1763545089274,-82,-100,-100,-72,-100,-100,-76,-100,-69,-60,-79
1763545089300,-82,-100,-100,-72,-100,-100,-76,-100,-69,-60,-79
1763545089326,-82,-100,-100,-72,-100,-100,-76,-100,-69,-60,-79
1763545089352,-82,-100,-100,-72,-100,-100,-76,-100,-69,-60,-79
1763545089377,-100,-100,-100,-72,-100,-100,-77,-100,-71,-61,-83
1763545089403,-100,-100,-100,-72,-100,-100,-77,-100,-71,-61,-83
1763545089429,-100,-100,-100,-72,-100,-100,-77,-100,-71,-61,-83
1763545089454,-100,-100,-100,-72,-100,-100,-77,-100,-71,-61,-83
1763545089479,-100,-100,-100,-72,-100,-100,-77,-100,-71,-61,-83
1763545089504,-100,-100,-100,-72,-100,-100,-77,-100,-71,-61,-83
1763545089529,-100,-100,-100,-72,-100,-100,-77,-100,-71,-61,-83
1763545089554,-100,-100,-100,-72,-100,-100,-77,-100,-71,-61,-83
1763545089580,-100,-100,-100,-72,-100,-100,-77,-100,-71,-61,-83
1763545089605,-100,-100,-100,-72,-100,-100,-77,-100,-71,-61,-83
1763545089631,-100,-100,-100,-72,-100,-100,-77,-100,-71,-61,-83
1763545089656,-100,-100,-100,-72,-100,-100,-77,-100,-71,-61,-83
1763545089681,-100,-100,-100,-72,-100,-100,-77,-100,-71,-61,-83
1763545089706,-100,-100,-100,-72,-100,-100,-77,-100,-71,-61,-83
1763545089732,-100,-100,-100,-72,-100,-100,-77,-100,-71,-61,-83
1763545089758,-100,-100,-100,-72,-100,-100,-77,-100,-71,-61,-83
1763545089784,-100,-100,-100,-72,-100,-100,-77,-100,-71,-61,-83
1763545089809,-100,-100,-100,-72,-100,-100,-77,-100,-71,-61,-83
1763545089835,-100,-100,-100,-72,-100,-100,-77,-100,-71,-61,-83
1763545089862,-100,-100,-100,-72,-100,-100,-77,-100,-71,-61,-83
1763545089888,-100,-100,-100,-70,-100,-100,-77,-100,-74,-59,-85
1763545089913,-100,-100,-100,-70,-100,-100,-77,-100,-74,-59,-85
1763545089938,-100,-100,-100,-70,-100,-100,-77,-100,-74,-59,-85
1763545089963,-100,-100,-100,-70,-100,-100,-77,-100,-74,-59,-85
1763545089988,-100,-100,-100,-70,-100,-100,-77,-100,-74,-59,-85
1763545090014,-100,-100,-100,-70,-100,-100,-77,-100,-74,-59,-85
1763545090039,-100,-100,-100,-70,-100,-100,-77,-100,-74,-59,-85
1763545090064,-100,-100,-100,-70,-100,-100,-77,-100,-74,-59,-85
1763545090089,-100,-100,-100,-70,-100,-100,-77,-100,-74,-59,-85
1763545090114,-100,-100,-100,-70,-100,-100,-77,-100,-74,-59,-85
1763545090139,-100,-100,-100,-70,-100,-100,-77,-100,-74,-59,-85
1763545090164,-100,-100,-100,-70,-100,-100,-77,-100,-74,-59,-85
1763545090189,-100,-100,-100,-70,-100,-100,-77,-100,-74,-59,-85
1763545090214,-100,-100,-100,-70,-100,-100,-77,-100,-74,-59,-85
1763545090239,-100,-100,-100,-70,-100,-100,-77,-100,-74,-59,-85
1763545090265,-100,-100,-100,-70,-100,-100,-77,-100,-74,-59,-85
1763545090290,-100,-100,-100,-70,-100,-100,-77,-100,-74,-59,-85
1763545090315,-100,-100,-100,-70,-100,-100,-77,-100,-74,-59,-85
1763545090340,-100,-100,-100,-70,-100,-100,-77,-100,-74,-59,-85
1763545090365,-100,-100,-100,-70,-100,-100,-77,-100,-74,-59,-85
1763545090391,-85,-100,-100,-71,-100,-100,-80,-100,-75,-60,-87
1763545090417,-85,-100,-100,-71,-100,-100,-80,-100,-75,-60,-87
1763545090443,-85,-100,-100,-71,-100,-100,-80,-100,-75,-60,-87
1763545090468,-85,-100,-100,-71,-100,-100,-80,-100,-75,-60,-87
1763545090493,-85,-100,-100,-71,-100,-100,-80,-100,-75,-60,-87
1763545090518,-85,-100,-100,-71,-100,-100,-80,-100,-75,-60,-87
1763545090543,-85,-100,-100,-71,-100,-100,-80,-100,-75,-60,-87
1763545090568,-85,-100,-100,-71,-100,-100,-80,-100,-75,-60,-87
1763545090593,-85,-100,-100,-71,-100,-100,-80,-100,-75,-60,-87
1763545090618,-85,-100,-100,-71,-100,-100,-80,-100,-75,-60,-87
1763545090644,-85,-100,-100,-71,-100,-100,-80,-100,-75,-60,-87
1763545090670,-85,-100,-100,-71,-100,-100,-80,-100,-75,-60,-87
1763545090696,-85,-100,-100,-71,-100,-100,-80,-100,-75,-60,-87
1763545090721,-85,-100,-100,-71,-100,-100,-80,-100,-75,-60,-87
1763545090747,-85,-100,-100,-71,-100,-100,-80,-100,-75,-60,-87
1763545090772,-85,-100,-100,-71,-100,-100,-80,-100,-75,-60,-87
1763545090797,-85,-100,-100,-71,-100,-100,-80,-100,-75,-60,-87
1763545090822,-85,-100,-100,-71,-100,-100,-80,-100,-75,-60,-87
1763545090847,-85,-100,-100,-71,-100,-100,-80,-100,-75,-60,-87
1763545090872,-85,-100,-100,-71,-100,-100,-80,-100,-75,-60,-87
1763545090898,-85,-100,-100,-73,-100,-100,-80,-100,-77,-60,-84
1763545090923,-85,-100,-100,-73,-100,-100,-80,-100,-77,-60,-84
1763545090948,-85,-100,-100,-73,-100,-100,-80,-100,-77,-60,-84
1763545090973,-85,-100,-100,-73,-100,-100,-80,-100,-77,-60,-84
1763545090998,-85,-100,-100,-73,-100,-100,-80,-100,-77,-60,-84
1763545091024,-85,-100,-100,-73,-100,-100,-80,-100,-77,-60,-84
1763545091050,-85,-100,-100,-73,-100,-100,-80,-100,-77,-60,-84
1763545091075,-85,-100,-100,-73,-100,-100,-80,-100,-77,-60,-84
1763545091101,-85,-100,-100,-73,-100,-100,-80,-100,-77,-60,-84
1763545091127,-85,-100,-100,-73,-100,-100,-80,-100,-77,-60,-84
1763545091153,-85,-100,-100,-73,-100,-100,-80,-100,-77,-60,-84
1763545091179,-85,-100,-100,-73,-100,-100,-80,-100,-77,-60,-84
1763545091205,-85,-100,-100,-73,-100,-100,-80,-100,-77,-60,-84
1763545091231,-85,-100,-100,-73,-100,-100,-80,-100,-77,-60,-84
1763545091256,-85,-100,-100,-73,-100,-100,-80,-100,-77,-60,-84
1763545091281,-85,-100,-100,-73,-100,-100,-80,-100,-77,-60,-84
1763545091307,-85,-100,-100,-73,-100,-100,-80,-100,-77,-60,-84
1763545091333,-85,-100,-100,-73,-100,-100,-80,-100,-77,-60,-84
1763545091359,-85,-100,-100,-73,-100,-100,-80,-100,-77,-60,-84
1763545091383,-85,-100,-100,-73,-100,-100,-81,-100,-77,-59,-88
1763545091408,-85,-100,-100,-73,-100,-100,-81,-100,-77,-59,-88
1763545091433,-85,-100,-100,-73,-100,-100,-81,-100,-77,-59,-88
1763545091461,-85,-100,-100,-73,-100,-100,-81,-100,-77,-59,-88
1763545091484,-85,-100,-100,-73,-100,-100,-81,-100,-77,-59,-88
1763545091510,-85,-100,-100,-73,-100,-100,-81,-100,-77,-59,-88
1763545091535,-85,-100,-100,-73,-100,-100,-81,-100,-77,-59,-88
1763545091560,-85,-100,-100,-73,-100,-100,-81,-100,-77,-59,-88
1763545091585,-85,-100,-100,-73,-100,-100,-81,-100,-77,-59,-88
1763545091611,-85,-100,-100,-73,-100,-100,-81,-100,-77,-59,-88
1763545091636,-85,-100,-100,-73,-100,-100,-81,-100,-77,-59,-88
1763545091662,-85,-100,-100,-73,-100,-100,-81,-100,-77,-59,-88
1763545091688,-85,-100,-100,-73,-100,-100,-81,-100,-77,-59,-88
1763545091713,-85,-100,-100,-73,-100,-100,-81,-100,-77,-59,-88
1763545091738,-85,-100,-100,-73,-100,-100,-81,-100,-77,-59,-88
1763545091763,-85,-100,-100,-73,-100,-100,-81,-100,-77,-59,-88
1763545091788,-85,-100,-100,-73,-100,-100,-81,-100,-77,-59,-88
1763545091814,-85,-100,-100,-73,-100,-100,-81,-100,-77,-59,-88
1763545091840,-85,-100,-100,-73,-100,-100,-81,-100,-77,-59,-88
1763545091865,-85,-100,-100,-73,-100,-100,-81,-100,-77,-59,-88
1763545091890,-100,-100,-100,-71,-100,-100,-81,-100,-76,-57,-88
1763545091915,-100,-100,-100,-71,-100,-100,-81,-100,-76,-57,-88
1763545091940,-100,-100,-100,-71,-100,-100,-81,-100,-76,-57,-88
1763545091965,-100,-100,-100,-71,-100,-100,-81,-100,-76,-57,-88
1763545091990,-100,-100,-100,-71,-100,-100,-81,-100,-76,-57,-88
1763545092015,-100,-100,-100,-71,-100,-100,-81,-100,-76,-57,-88
1763545092040,-100,-100,-100,-71,-100,-100,-81,-100,-76,-57,-88
1763545092066,-100,-100,-100,-71,-100,-100,-81,-100,-76,-57,-88
1763545092091,-100,-100,-100,-71,-100,-100,-81,-100,-76,-57,-88
1763545092116,-100,-100,-100,-71,-100,-100,-81,-100,-76,-57,-88
1763545092141,-100,-100,-100,-71,-100,-100,-81,-100,-76,-57,-88
1763545092167,-100,-100,-100,-71,-100,-100,-81,-100,-76,-57,-88
1763545092192,-100,-100,-100,-71,-100,-100,-81,-100,-76,-57,-88
1763545092217,-100,-100,-100,-71,-100,-100,-81,-100,-76,-57,-88
1763545092243,-100,-100,-100,-71,-100,-100,-81,-100,-76,-57,-88
1763545092267,-100,-100,-100,-71,-100,-100,-81,-100,-76,-57,-88
1763545092293,-100,-100,-100,-71,-100,-100,-81,-100,-76,-57,-88
1763545092317,-100,-100,-100,-71,-100,-100,-81,-100,-76,-57,-88
1763545092342,-100,-100,-100,-71,-100,-100,-81,-100,-76,-57,-88
1763545092367,-100,-100,-100,-71,-100,-100,-81,-100,-76,-57,-88
1763545092392,-100,-100,-100,-72,-100,-100,-81,-100,-77,-56,-88
1763545092417,-100,-100,-100,-72,-100,-100,-81,-100,-77,-56,-88
1763545092442,-100,-100,-100,-72,-100,-100,-81,-100,-77,-56,-88
1763545092468,-100,-100,-100,-72,-100,-100,-81,-100,-77,-56,-88
1763545092494,-100,-100,-100,-72,-100,-100,-81,-100,-77,-56,-88
1763545092519,-100,-100,-100,-72,-100,-100,-81,-100,-77,-56,-88
1763545092545,-100,-100,-100,-72,-100,-100,-81,-100,-77,-56,-88
1763545092570,-100,-100,-100,-72,-100,-100,-81,-100,-77,-56,-88
1763545092595,-100,-100,-100,-72,-100,-100,-81,-100,-77,-56,-88
1763545092620,-100,-100,-100,-72,-100,-100,-81,-100,-77,-56,-88
1763545092647,-100,-100,-100,-72,-100,-100,-81,-100,-77,-56,-88
1763545092671,-100,-100,-100,-72,-100,-100,-81,-100,-77,-56,-88
1763545092696,-100,-100,-100,-72,-100,-100,-81,-100,-77,-56,-88
1763545092721,-100,-100,-100,-72,-100,-100,-81,-100,-77,-56,-88
1763545092746,-100,-100,-100,-72,-100,-100,-81,-100,-77,-56,-88
1763545092771,-100,-100,-100,-72,-100,-100,-81,-100,-77,-56,-88
1763545092797,-100,-100,-100,-72,-100,-100,-81,-100,-77,-56,-88
1763545092822,-100,-100,-100,-72,-100,-100,-81,-100,-77,-56,-88
1763545092847,-100,-100,-100,-72,-100,-100,-81,-100,-77,-56,-88
1763545092872,-100,-100,-100,-72,-100,-100,-81,-100,-77,-56,-88
1763545092897,-100,-100,-100,-69,-100,-100,-82,-100,-78,-56,-100
1763545092923,-100,-100,-100,-69,-100,-100,-82,-100,-78,-56,-100
1763545092948,-100,-100,-100,-69,-100,-100,-82,-100,-78,-56,-100
1763545092974,-100,-100,-100,-69,-100,-100,-82,-100,-78,-56,-100
1763545092999,-100,-100,-100,-69,-100,-100,-82,-100,-78,-56,-100
1763545093024,-100,-100,-100,-69,-100,-100,-82,-100,-78,-56,-100
1763545093049,-100,-100,-100,-69,-100,-100,-82,-100,-78,-56,-100
1763545093074,-100,-100,-100,-69,-100,-100,-82,-100,-78,-56,-100
1763545093100,-100,-100,-100,-69,-100,-100,-82,-100,-78,-56,-100
1763545093124,-100,-100,-100,-69,-100,-100,-82,-100,-78,-56,-100
1763545093149,-100,-100,-100,-69,-100,-100,-82,-100,-78,-56,-100
1763545093174,-100,-100,-100,-69,-100,-100,-82,-100,-78,-56,-100
1763545093199,-100,-100,-100,-69,-100,-100,-82,-100,-78,-56,-100
1763545093224,-100,-100,-100,-69,-100,-100,-82,-100,-78,-56,-100
1763545093249,-100,-100,-100,-69,-100,-100,-82,-100,-78,-56,-100
1763545093274,-100,-100,-100,-69,-100,-100,-82,-100,-78,-56,-100
1763545093299,-100,-100,-100,-69,-100,-100,-82,-100,-78,-56,-100
1763545093324,-100,-100,-100,-69,-100,-100,-82,-100,-78,-56,-100
1763545093349,-100,-100,-100,-69,-100,-100,-82,-100,-78,-56,-100
1763545093374,-100,-100,-100,-69,-100,-100,-82,-100,-78,-56,-100
1763545093399,-100,-100,-100,-67,-100,-100,-82,-100,-79,-55,-100
1763545093424,-100,-100,-100,-67,-100,-100,-82,-100,-79,-55,-100
1763545093449,-100,-100,-100,-67,-100,-100,-82,-100,-79,-55,-100
1763545093474,-100,-100,-100,-67,-100,-100,-82,-100,-79,-55,-100
1763545093499,-100,-100,-100,-67,-100,-100,-82,-100,-79,-55,-100
1763545093524,-100,-100,-100,-67,-100,-100,-82,-100,-79,-55,-100
1763545093549,-100,-100,-100,-67,-100,-100,-82,-100,-79,-55,-100
1763545093574,-100,-100,-100,-67,-100,-100,-82,-100,-79,-55,-100
1763545093599,-100,-100,-100,-67,-100,-100,-82,-100,-79,-55,-100
1763545093624,-100,-100,-100,-67,-100,-100,-82,-100,-79,-55,-100
1763545093649,-100,-100,-100,-67,-100,-100,-82,-100,-79,-55,-100
1763545093675,-100,-100,-100,-67,-100,-100,-82,-100,-79,-55,-100
1763545093700,-100,-100,-100,-67,-100,-100,-82,-100,-79,-55,-100
1763545093725,-100,-100,-100,-67,-100,-100,-82,-100,-79,-55,-100
1763545093750,-100,-100,-100,-67,-100,-100,-82,-100,-79,-55,-100
1763545093775,-100,-100,-100,-67,-100,-100,-82,-100,-79,-55,-100
1763545093800,-100,-100,-100,-67,-100,-100,-82,-100,-79,-55,-100
1763545093825,-100,-100,-100,-67,-100,-100,-82,-100,-79,-55,-100
1763545093850,-100,-100,-100,-67,-100,-100,-82,-100,-79,-55,-100
1763545093876,-100,-100,-100,-66,-100,-100,-81,-100,-79,-52,-100
1763545093901,-100,-100,-100,-66,-100,-100,-81,-100,-79,-52,-100
1763545093927,-100,-100,-100,-66,-100,-100,-81,-100,-79,-52,-100
1763545093952,-100,-100,-100,-66,-100,-100,-81,-100,-79,-52,-100
1763545093977,-100,-100,-100,-66,-100,-100,-81,-100,-79,-52,-100
1763545094002,-100,-100,-100,-66,-100,-100,-81,-100,-79,-52,-100
1763545094027,-100,-100,-100,-66,-100,-100,-81,-100,-79,-52,-100
1763545094052,-100,-100,-100,-66,-100,-100,-81,-100,-79,-52,-100
1763545094077,-100,-100,-100,-66,-100,-100,-81,-100,-79,-52,-100
1763545094102,-100,-100,-100,-66,-100,-100,-81,-100,-79,-52,-100
1763545094127,-100,-100,-100,-66,-100,-100,-81,-100,-79,-52,-100
1763545094152,-100,-100,-100,-66,-100,-100,-81,-100,-79,-52,-100
1763545094177,-100,-100,-100,-66,-100,-100,-81,-100,-79,-52,-100
1763545094202,-100,-100,-100,-66,-100,-100,-81,-100,-79,-52,-100
1763545094227,-100,-100,-100,-66,-100,-100,-81,-100,-79,-52,-100
1763545094253,-100,-100,-100,-66,-100,-100,-81,-100,-79,-52,-100
1763545094278,-100,-100,-100,-66,-100,-100,-81,-100,-79,-52,-100
1763545094303,-100,-100,-100,-66,-100,-100,-81,-100,-79,-52,-100
1763545094328,-100,-100,-100,-66,-100,-100,-81,-100,-79,-52,-100
1763545094353,-100,-100,-100,-66,-100,-100,-81,-100,-79,-52,-100
1763545094379,-100,-100,-100,-67,-100,-100,-82,-100,-80,-52,-100
1763545094404,-100,-100,-100,-67,-100,-100,-82,-100,-80,-52,-100
1763545094429,-100,-100,-100,-67,-100,-100,-82,-100,-80,-52,-100
1763545094454,-100,-100,-100,-67,-100,-100,-82,-100,-80,-52,-100
1763545094479,-100,-100,-100,-67,-100,-100,-82,-100,-80,-52,-100
1763545094504,-100,-100,-100,-67,-100,-100,-82,-100,-80,-52,-100
1763545094529,-100,-100,-100,-67,-100,-100,-82,-100,-80,-52,-100
1763545094554,-100,-100,-100,-67,-100,-100,-82,-100,-80,-52,-100
1763545094579,-100,-100,-100,-67,-100,-100,-82,-100,-80,-52,-100
1763545094604,-100,-100,-100,-67,-100,-100,-82,-100,-80,-52,-100
1763545094630,-100,-100,-100,-67,-100,-100,-82,-100,-80,-52,-100
1763545094655,-100,-100,-100,-67,-100,-100,-82,-100,-80,-52,-100
1763545094680,-100,-100,-100,-67,-100,-100,-82,-100,-80,-52,-100
1763545094705,-100,-100,-100,-67,-100,-100,-82,-100,-80,-52,-100
1763545094730,-100,-100,-100,-67,-100,-100,-82,-100,-80,-52,-100
1763545094755,-100,-100,-100,-67,-100,-100,-82,-100,-80,-52,-100
1763545094780,-100,-100,-100,-67,-100,-100,-82,-100,-80,-52,-100
1763545094805,-100,-100,-100,-67,-100,-100,-82,-100,-80,-52,-100
1763545094830,-100,-100,-100,-67,-100,-100,-82,-100,-80,-52,-100
1763545094856,-100,-100,-100,-67,-100,-100,-82,-100,-80,-52,-100
1763545094881,-100,-100,-100,-67,-100,-100,-84,-100,-80,-49,-100
1763545094906,-100,-100,-100,-67,-100,-100,-84,-100,-80,-49,-100
1763545094933,-100,-100,-100,-67,-100,-100,-84,-100,-80,-49,-100
1763545094958,-100,-100,-100,-67,-100,-100,-84,-100,-80,-49,-100
1763545094983,-100,-100,-100,-67,-100,-100,-84,-100,-80,-49,-100
1763545095008,-100,-100,-100,-67,-100,-100,-84,-100,-80,-49,-100
1763545095033,-100,-100,-100,-67,-100,-100,-84,-100,-80,-49,-100
1763545095058,-100,-100,-100,-67,-100,-100,-84,-100,-80,-49,-100
1763545095083,-100,-100,-100,-67,-100,-100,-84,-100,-80,-49,-100
1763545095109,-100,-100,-100,-67,-100,-100,-84,-100,-80,-49,-100
1763545095134,-100,-100,-100,-67,-100,-100,-84,-100,-80,-49,-100
1763545095158,-100,-100,-100,-67,-100,-100,-84,-100,-80,-49,-100
1763545095183,-100,-100,-100,-67,-100,-100,-84,-100,-80,-49,-100
1763545095208,-100,-100,-100,-67,-100,-100,-84,-100,-80,-49,-100
1763545095233,-100,-100,-100,-67,-100,-100,-84,-100,-80,-49,-100
1763545095258,-100,-100,-100,-67,-100,-100,-84,-100,-80,-49,-100
1763545095284,-100,-100,-100,-67,-100,-100,-84,-100,-80,-49,-100
1763545095309,-100,-100,-100,-67,-100,-100,-84,-100,-80,-49,-100
1763545095334,-100,-100,-100,-67,-100,-100,-84,-100,-80,-49,-100
1763545095359,-100,-100,-100,-67,-100,-100,-84,-100,-80,-49,-100
1763545095384,-100,-100,-100,-66,-100,-100,-86,-100,-80,-48,-100
1763545095409,-100,-100,-100,-66,-100,-100,-86,-100,-80,-48,-100
1763545095434,-100,-100,-100,-66,-100,-100,-86,-100,-80,-48,-100
1763545095459,-100,-100,-100,-66,-100,-100,-86,-100,-80,-48,-100
1763545095484,-100,-100,-100,-66,-100,-100,-86,-100,-80,-48,-100
1763545095509,-100,-100,-100,-66,-100,-100,-86,-100,-80,-48,-100
