timestamp,TJ-00CB-00000486-0000,TJ-00CB-00000483-0000,TJ-00CB-00000482-0000,TJ-00CB-00000477-0000,TJ-00CB-00000488-0000,TJ-00CB-0000047D-0000,TJ-00CB-0000047B-0000,TJ-00CB-00000481-0000,TJ-00CB-00000480-0000,TJ-00CB-0000047F-0000,TJ-00CB-0000048A-0000
1763545399556,-100,-100,-100,-78,-57,-75,-100,-67,-100,-70,-100
1763545399581,-100,-100,-100,-78,-57,-75,-100,-67,-100,-70,-100
1763545399606,-100,-100,-100,-78,-57,-75,-100,-67,-100,-70,-100
1763545399631,-100,-100,-100,-78,-57,-75,-100,-67,-100,-70,-100
1763545399657,-100,-100,-100,-78,-57,-75,-100,-67,-100,-70,-100
1763545399682,-100,-100,-100,-78,-57,-75,-100,-67,-100,-70,-100
1763545399707,-100,-100,-100,-78,-57,-75,-100,-67,-100,-70,-100
1763545399733,-100,-100,-100,-78,-57,-75,-100,-67,-100,-70,-100
1763545399759,-100,-100,-100,-78,-57,-75,-100,-67,-100,-70,-100
1763545399784,-100,-100,-100,-78,-57,-75,-100,-67,-100,-70,-100
1763545399809,-100,-100,-100,-78,-57,-75,-100,-67,-100,-70,-100
1763545399835,-100,-100,-100,-78,-57,-75,-100,-67,-100,-70,-100
1763545399861,-100,-100,-100,-78,-57,-75,-100,-67,-100,-70,-100
1763545399887,-100,-100,-100,-78,-57,-75,-100,-67,-100,-70,-100
1763545399912,-100,-100,-100,-78,-57,-75,-100,-67,-100,-70,-100
1763545399937,-100,-100,-100,-78,-57,-75,-100,-67,-100,-70,-100
1763545399962,-100,-100,-100,-78,-57,-75,-100,-67,-100,-70,-100
1763545399987,-100,-100,-100,-78,-57,-75,-100,-67,-100,-70,-100
1763545400012,-100,-100,-100,-78,-57,-75,-100,-67,-100,-70,-100
1763545400037,-100,-100,-100,-78,-57,-75,-100,-67,-100,-70,-100
1763545400062,-100,-100,-100,-79,-56,-74,-100,-64,-100,-70,-100
1763545400087,-100,-100,-100,-79,-56,-74,-100,-64,-100,-70,-100
1763545400112,-100,-100,-100,-79,-56,-74,-100,-64,-100,-70,-100
1763545400137,-100,-100,-100,-79,-56,-74,-100,-64,-100,-70,-100
1763545400162,-100,-100,-100,-79,-56,-74,-100,-64,-100,-70,-100
1763545400187,-100,-100,-100,-79,-56,-74,-100,-64,-100,-70,-100
1763545400212,-100,-100,-100,-79,-56,-74,-100,-64,-100,-70,-100
1763545400238,-100,-100,-100,-79,-56,-74,-100,-64,-100,-70,-100
1763545400264,-100,-100,-100,-79,-56,-74,-100,-64,-100,-70,-100
1763545400290,-100,-100,-100,-79,-56,-74,-100,-64,-100,-70,-100
1763545400316,-100,-100,-100,-79,-56,-74,-100,-64,-100,-70,-100
1763545400342,-100,-100,-100,-79,-56,-74,-100,-64,-100,-70,-100
1763545400368,-100,-100,-100,-79,-56,-74,-100,-64,-100,-70,-100
1763545400393,-100,-100,-100,-79,-56,-74,-100,-64,-100,-70,-100
1763545400418,-100,-100,-100,-79,-56,-74,-100,-64,-100,-70,-100
1763545400444,-100,-100,-100,-79,-56,-74,-100,-64,-100,-70,-100
1763545400469,-100,-100,-100,-79,-56,-74,-100,-64,-100,-70,-100
1763545400494,-100,-100,-100,-79,-56,-74,-100,-64,-100,-70,-100
1763545400519,-100,-100,-100,-79,-56,-74,-100,-64,-100,-70,-100
1763545400544,-100,-100,-100,-82,-57,-75,-100,-63,-100,-71,-100
1763545400570,-100,-100,-100,-82,-57,-75,-100,-63,-100,-71,-100
1763545400595,-100,-100,-100,-82,-57,-75,-100,-63,-100,-71,-100
1763545400620,-100,-100,-100,-82,-57,-75,-100,-63,-100,-71,-100
1763545400645,-100,-100,-100,-82,-57,-75,-100,-63,-100,-71,-100
1763545400670,-100,-100,-100,-82,-57,-75,-100,-63,-100,-71,-100
1763545400695,-100,-100,-100,-82,-57,-75,-100,-63,-100,-71,-100
1763545400720,-100,-100,-100,-82,-57,-75,-100,-63,-100,-71,-100
1763545400745,-100,-100,-100,-82,-57,-75,-100,-63,-100,-71,-100
1763545400770,-100,-100,-100,-82,-57,-75,-100,-63,-100,-71,-100
1763545400795,-100,-100,-100,-82,-57,-75,-100,-63,-100,-71,-100
1763545400821,-100,-100,-100,-82,-57,-75,-100,-63,-100,-71,-100
1763545400846,-100,-100,-100,-82,-57,-75,-100,-63,-100,-71,-100
1763545400871,-100,-100,-100,-82,-57,-75,-100,-63,-100,-71,-100
1763545400896,-100,-100,-100,-82,-57,-75,-100,-63,-100,-71,-100
1763545400921,-100,-100,-100,-82,-57,-75,-100,-63,-100,-71,-100
1763545400947,-100,-100,-100,-82,-57,-75,-100,-63,-100,-71,-100
1763545400972,-100,-100,-100,-82,-57,-75,-100,-63,-100,-71,-100
1763545400997,-100,-100,-100,-82,-57,-75,-100,-63,-100,-71,-100
1763545401022,-100,-100,-100,-82,-57,-75,-100,-63,-100,-71,-100
1763545401048,-100,-100,-100,-100,-58,-75,-100,-66,-100,-72,-100
1763545401073,-100,-100,-100,-100,-58,-75,-100,-66,-100,-72,-100
1763545401099,-100,-100,-100,-100,-58,-75,-100,-66,-100,-72,-100
1763545401123,-100,-100,-100,-100,-58,-75,-100,-66,-100,-72,-100
1763545401149,-100,-100,-100,-100,-58,-75,-100,-66,-100,-72,-100
1763545401174,-100,-100,-100,-100,-58,-75,-100,-66,-100,-72,-100
1763545401199,-100,-100,-100,-100,-58,-75,-100,-66,-100,-72,-100
1763545401224,-100,-100,-100,-100,-58,-75,-100,-66,-100,-72,-100
1763545401250,-100,-100,-100,-100,-58,-75,-100,-66,-100,-72,-100
1763545401275,-100,-100,-100,-100,-58,-75,-100,-66,-100,-72,-100
1763545401300,-100,-100,-100,-100,-58,-75,-100,-66,-100,-72,-100
1763545401325,-100,-100,-100,-100,-58,-75,-100,-66,-100,-72,-100
1763545401350,-100,-100,-100,-100,-58,-75,-100,-66,-100,-72,-100
1763545401375,-100,-100,-100,-100,-58,-75,-100,-66,-100,-72,-100
1763545401400,-100,-100,-100,-100,-58,-75,-100,-66,-100,-72,-100
1763545401425,-100,-100,-100,-100,-58,-75,-100,-66,-100,-72,-100
1763545401450,-100,-100,-100,-100,-58,-75,-100,-66,-100,-72,-100
1763545401476,-100,-100,-100,-100,-58,-75,-100,-66,-100,-72,-100
1763545401502,-100,-100,-100,-100,-58,-75,-100,-66,-100,-72,-100
1763545401527,-100,-100,-100,-100,-58,-75,-100,-66,-100,-72,-100
1763545401553,-100,-100,-100,-100,-58,-76,-100,-69,-100,-73,-100
1763545401578,-100,-100,-100,-100,-58,-76,-100,-69,-100,-73,-100
1763545401606,-100,-100,-100,-100,-58,-76,-100,-69,-100,-73,-100
1763545401631,-100,-100,-100,-100,-58,-76,-100,-69,-100,-73,-100
1763545401656,-100,-100,-100,-100,-58,-76,-100,-69,-100,-73,-100
1763545401682,-100,-100,-100,-100,-58,-76,-100,-69,-100,-73,-100
1763545401708,-100,-100,-100,-100,-58,-76,-100,-69,-100,-73,-100
1763545401734,-100,-100,-100,-100,-58,-76,-100,-69,-100,-73,-100
1763545401759,-100,-100,-100,-100,-58,-76,-100,-69,-100,-73,-100
1763545401784,-100,-100,-100,-100,-58,-76,-100,-69,-100,-73,-100
1763545401809,-100,-100,-100,-100,-58,-76,-100,-69,-100,-73,-100
1763545401835,-100,-100,-100,-100,-58,-76,-100,-69,-100,-73,-100
1763545401860,-100,-100,-100,-100,-58,-76,-100,-69,-100,-73,-100
1763545401885,-100,-100,-100,-100,-58,-76,-100,-69,-100,-73,-100
1763545401911,-100,-100,-100,-100,-58,-76,-100,-69,-100,-73,-100
1763545401936,-100,-100,-100,-100,-58,-76,-100,-69,-100,-73,-100
1763545401961,-100,-100,-100,-100,-58,-76,-100,-69,-100,-73,-100
1763545401986,-100,-100,-100,-100,-58,-76,-100,-69,-100,-73,-100
1763545402011,-100,-100,-100,-100,-58,-76,-100,-69,-100,-73,-100
1763545402036,-100,-100,-100,-100,-58,-76,-100,-69,-100,-73,-100
1763545402061,-100,-100,-100,-82,-56,-77,-100,-69,-100,-73,-100
1763545402087,-100,-100,-100,-82,-56,-77,-100,-69,-100,-73,-100
1763545402112,-100,-100,-100,-82,-56,-77,-100,-69,-100,-73,-100
1763545402137,-100,-100,-100,-82,-56,-77,-100,-69,-100,-73,-100
1763545402162,-100,-100,-100,-82,-56,-77,-100,-69,-100,-73,-100
1763545402187,-100,-100,-100,-82,-56,-77,-100,-69,-100,-73,-100
1763545402212,-100,-100,-100,-82,-56,-77,-100,-69,-100,-73,-100
1763545402237,-100,-100,-100,-82,-56,-77,-100,-69,-100,-73,-100
1763545402262,-100,-100,-100,-82,-56,-77,-100,-69,-100,-73,-100
1763545402287,-100,-100,-100,-82,-56,-77,-100,-69,-100,-73,-100
1763545402312,-100,-100,-100,-82,-56,-77,-100,-69,-100,-73,-100
1763545402337,-100,-100,-100,-82,-56,-77,-100,-69,-100,-73,-100
1763545402362,-100,-100,-100,-82,-56,-77,-100,-69,-100,-73,-100
1763545402387,-100,-100,-100,-82,-56,-77,-100,-69,-100,-73,-100
1763545402412,-100,-100,-100,-82,-56,-77,-100,-69,-100,-73,-100
1763545402437,-100,-100,-100,-82,-56,-77,-100,-69,-100,-73,-100
1763545402462,-100,-100,-100,-82,-56,-77,-100,-69,-100,-73,-100
1763545402487,-100,-100,-100,-82,-56,-77,-100,-69,-100,-73,-100
1763545402512,-100,-100,-100,-82,-56,-77,-100,-69,-100,-73,-100
1763545402537,-100,-100,-100,-82,-56,-77,-100,-69,-100,-73,-100
1763545402563,-100,-100,-100,-79,-55,-78,-100,-66,-100,-72,-100
1763545402587,-100,-100,-100,-79,-55,-78,-100,-66,-100,-72,-100
1763545402612,-100,-100,-100,-79,-55,-78,-100,-66,-100,-72,-100
1763545402637,-100,-100,-100,-79,-55,-78,-100,-66,-100,-72,-100
1763545402662,-100,-100,-100,-79,-55,-78,-100,-66,-100,-72,-100
1763545402687,-100,-100,-100,-79,-55,-78,-100,-66,-100,-72,-100
1763545402712,-100,-100,-100,-79,-55,-78,-100,-66,-100,-72,-100
1763545402738,-100,-100,-100,-79,-55,-78,-100,-66,-100,-72,-100
1763545402763,-100,-100,-100,-79,-55,-78,-100,-66,-100,-72,-100
1763545402788,-100,-100,-100,-79,-55,-78,-100,-66,-100,-72,-100
1763545402813,-100,-100,-100,-79,-55,-78,-100,-66,-100,-72,-100
1763545402838,-100,-100,-100,-79,-55,-78,-100,-66,-100,-72,-100
1763545402863,-100,-100,-100,-79,-55,-78,-100,-66,-100,-72,-100
1763545402888,-100,-100,-100,-79,-55,-78,-100,-66,-100,-72,-100
1763545402913,-100,-100,-100,-79,-55,-78,-100,-66,-100,-72,-100
1763545402938,-100,-100,-100,-79,-55,-78,-100,-66,-100,-72,-100
1763545402963,-100,-100,-100,-79,-55,-78,-100,-66,-100,-72,-100
1763545402988,-100,-100,-100,-79,-55,-78,-100,-66,-100,-72,-100
1763545403013,-100,-100,-100,-79,-55,-78,-100,-66,-100,-72,-100
1763545403038,-100,-100,-100,-79,-55,-78,-100,-66,-100,-72,-100
1763545403063,-100,-100,-100,-79,-52,-77,-100,-65,-100,-72,-100
1763545403088,-100,-100,-100,-79,-52,-77,-100,-65,-100,-72,-100
1763545403113,-100,-100,-100,-79,-52,-77,-100,-65,-100,-72,-100
1763545403138,-100,-100,-100,-79,-52,-77,-100,-65,-100,-72,-100
1763545403163,-100,-100,-100,-79,-52,-77,-100,-65,-100,-72,-100
1763545403188,-100,-100,-100,-79,-52,-77,-100,-65,-100,-72,-100
1763545403214,-100,-100,-100,-79,-52,-77,-100,-65,-100,-72,-100
1763545403239,-100,-100,-100,-79,-52,-77,-100,-65,-100,-72,-100
1763545403264,-100,-100,-100,-79,-52,-77,-100,-65,-100,-72,-100
1763545403289,-100,-100,-100,-79,-52,-77,-100,-65,-100,-72,-100
1763545403314,-100,-100,-100,-79,-52,-77,-100,-65,-100,-72,-100
1763545403339,-100,-100,-100,-79,-52,-77,-100,-65,-100,-72,-100
1763545403365,-100,-100,-100,-79,-52,-77,-100,-65,-100,-72,-100
1763545403391,-100,-100,-100,-79,-52,-77,-100,-65,-100,-72,-100
1763545403417,-100,-100,-100,-79,-52,-77,-100,-65,-100,-72,-100
1763545403443,-100,-100,-100,-79,-52,-77,-100,-65,-100,-72,-100
1763545403468,-100,-100,-100,-79,-52,-77,-100,-65,-100,-72,-100
1763545403493,-100,-100,-100,-79,-52,-77,-100,-65,-100,-72,-100
1763545403519,-100,-100,-100,-79,-52,-77,-100,-65,-100,-72,-100
1763545403544,-100,-100,-100,-100,-53,-77,-100,-68,-100,-74,-100
1763545403569,-100,-100,-100,-100,-53,-77,-100,-68,-100,-74,-100
1763545403594,-100,-100,-100,-100,-53,-77,-100,-68,-100,-74,-100
1763545403619,-100,-100,-100,-100,-53,-77,-100,-68,-100,-74,-100
1763545403644,-100,-100,-100,-100,-53,-77,-100,-68,-100,-74,-100
1763545403669,-100,-100,-100,-100,-53,-77,-100,-68,-100,-74,-100
1763545403694,-100,-100,-100,-100,-53,-77,-100,-68,-100,-74,-100
1763545403719,-100,-100,-100,-100,-53,-77,-100,-68,-100,-74,-100
1763545403745,-100,-100,-100,-100,-53,-77,-100,-68,-100,-74,-100
1763545403770,-100,-100,-100,-100,-53,-77,-100,-68,-100,-74,-100
1763545403795,-100,-100,-100,-100,-53,-77,-100,-68,-100,-74,-100
1763545403820,-100,-100,-100,-100,-53,-77,-100,-68,-100,-74,-100
1763545403845,-100,-100,-100,-100,-53,-77,-100,-68,-100,-74,-100
1763545403870,-100,-100,-100,-100,-53,-77,-100,-68,-100,-74,-100
1763545403896,-100,-100,-100,-100,-53,-77,-100,-68,-100,-74,-100
1763545403921,-100,-100,-100,-100,-53,-77,-100,-68,-100,-74,-100
1763545403946,-100,-100,-100,-100,-53,-77,-100,-68,-100,-74,-100
1763545403971,-100,-100,-100,-100,-53,-77,-100,-68,-100,-74,-100
1763545403996,-100,-100,-100,-100,-53,-77,-100,-68,-100,-74,-100
1763545404021,-100,-100,-100,-100,-53,-77,-100,-68,-100,-74,-100
1763545404046,-100,-100,-100,-100,-55,-78,-100,-68,-100,-77,-100
1763545404072,-100,-100,-100,-100,-55,-78,-100,-68,-100,-77,-100
1763545404098,-100,-100,-100,-100,-55,-78,-100,-68,-100,-77,-100
1763545404123,-100,-100,-100,-100,-55,-78,-100,-68,-100,-77,-100
1763545404148,-100,-100,-100,-100,-55,-78,-100,-68,-100,-77,-100
1763545404173,-100,-100,-100,-100,-55,-78,-100,-68,-100,-77,-100
1763545404198,-100,-100,-100,-100,-55,-78,-100,-68,-100,-77,-100
1763545404223,-100,-100,-100,-100,-55,-78,-100,-68,-100,-77,-100
1763545404250,-100,-100,-100,-100,-55,-78,-100,-68,-100,-77,-100
1763545404275,-100,-100,-100,-100,-55,-78,-100,-68,-100,-77,-100
1763545404300,-100,-100,-100,-100,-55,-78,-100,-68,-100,-77,-100
1763545404325,-100,-100,-100,-100,-55,-78,-100,-68,-100,-77,-100
1763545404350,-100,-100,-100,-100,-55,-78,-100,-68,-100,-77,-100
1763545404375,-100,-100,-100,-100,-55,-78,-100,-68,-100,-77,-100
1763545404400,-100,-100,-100,-100,-55,-78,-100,-68,-100,-77,-100
1763545404425,-100,-100,-100,-100,-55,-78,-100,-68,-100,-77,-100
1763545404450,-100,-100,-100,-100,-55,-78,-100,-68,-100,-77,-100
1763545404475,-100,-100,-100,-100,-55,-78,-100,-68,-100,-77,-100
1763545404500,-100,-100,-100,-100,-55,-78,-100,-68,-100,-77,-100
1763545404525,-100,-100,-100,-100,-55,-78,-100,-68,-100,-77,-100
1763545404551,-100,-100,-100,-100,-52,-79,-100,-67,-100,-77,-100
1763545404576,-100,-100,-100,-100,-52,-79,-100,-67,-100,-77,-100
1763545404601,-100,-100,-100,-100,-52,-79,-100,-67,-100,-77,-100
1763545404627,-100,-100,-100,-100,-52,-79,-100,-67,-100,-77,-100
1763545404651,-100,-100,-100,-100,-52,-79,-100,-67,-100,-77,-100
1763545404676,-100,-100,-100,-100,-52,-79,-100,-67,-100,-77,-100
1763545404702,-100,-100,-100,-100,-52,-79,-100,-67,-100,-77,-100
1763545404728,-100,-100,-100,-100,-52,-79,-100,-67,-100,-77,-100
1763545404754,-100,-100,-100,-100,-52,-79,-100,-67,-100,-77,-100
1763545404779,-100,-100,-100,-100,-52,-79,-100,-67,-100,-77,-100
1763545404804,-100,-100,-100,-100,-52,-79,-100,-67,-100,-77,-100
1763545404830,-100,-100,-100,-100,-52,-79,-100,-67,-100,-77,-100
1763545404855,-100,-100,-100,-100,-52,-79,-100,-67,-100,-77,-100
1763545404880,-100,-100,-100,-100,-52,-79,-100,-67,-100,-77,-100
1763545404905,-100,-100,-100,-100,-52,-79,-100,-67,-100,-77,-100
1763545404930,-100,-100,-100,-100,-52,-79,-100,-67,-100,-77,-100
1763545404956,-100,-100,-100,-100,-52,-79,-100,-67,-100,-77,-100
1763545404982,-100,-100,-100,-100,-52,-79,-100,-67,-100,-77,-100
1763545405007,-100,-100,-100,-100,-52,-79,-100,-67,-100,-77,-100
1763545405032,-100,-100,-100,-100,-52,-79,-100,-67,-100,-77,-100
1763545405057,-100,-100,-100,-100,-51,-100,-100,-64,-100,-77,-100
1763545405082,-100,-100,-100,-100,-51,-100,-100,-64,-100,-77,-100
1763545405108,-100,-100,-100,-100,-51,-100,-100,-64,-100,-77,-100
1763545405133,-100,-100,-100,-100,-51,-100,-100,-64,-100,-77,-100
1763545405159,-100,-100,-100,-100,-51,-100,-100,-64,-100,-77,-100
1763545405185,-100,-100,-100,-100,-51,-100,-100,-64,-100,-77,-100
1763545405210,-100,-100,-100,-100,-51,-100,-100,-64,-100,-77,-100
1763545405235,-100,-100,-100,-100,-51,-100,-100,-64,-100,-77,-100
1763545405260,-100,-100,-100,-100,-51,-100,-100,-64,-100,-77,-100
1763545405286,-100,-100,-100,-100,-51,-100,-100,-64,-100,-77,-100
1763545405311,-100,-100,-100,-100,-51,-100,-100,-64,-100,-77,-100
1763545405336,-100,-100,-100,-100,-51,-100,-100,-64,-100,-77,-100
1763545405362,-100,-100,-100,-100,-51,-100,-100,-64,-100,-77,-100
1763545405387,-100,-100,-100,-100,-51,-100,-100,-64,-100,-77,-100
1763545405412,-100,-100,-100,-100,-51,-100,-100,-64,-100,-77,-100
1763545405437,-100,-100,-100,-100,-51,-100,-100,-64,-100,-77,-100
1763545405462,-100,-100,-100,-100,-51,-100,-100,-64,-100,-77,-100
1763545405487,-100,-100,-100,-100,-51,-100,-100,-64,-100,-77,-100
1763545405512,-100,-100,-100,-100,-51,-100,-100,-64,-100,-77,-100
1763545405538,-100,-100,-100,-100,-51,-100,-100,-64,-100,-77,-100
1763545405562,-100,-100,-100,-100,-51,-100,-100,-63,-100,-78,-100
1763545405587,-100,-100,-100,-100,-51,-100,-100,-63,-100,-78,-100
1763545405612,-100,-100,-100,-100,-51,-100,-100,-63,-100,-78,-100
1763545405637,-100,-100,-100,-100,-51,-100,-100,-63,-100,-78,-100
1763545405662,-100,-100,-100,-100,-51,-100,-100,-63,-100,-78,-100
1763545405687,-100,-100,-100,-100,-51,-100,-100,-63,-100,-78,-100
1763545405713,-100,-100,-100,-100,-51,-100,-100,-63,-100,-78,-100
1763545405738,-100,-100,-100,-100,-51,-100,-100,-63,-100,-78,-100
1763545405763,-100,-100,-100,-100,-51,-100,-100,-63,-100,-78,-100
1763545405788,-100,-100,-100,-100,-51,-100,-100,-63,-100,-78,-100
1763545405813,-100,-100,-100,-100,-51,-100,-100,-63,-100,-78,-100
1763545405838,-100,-100,-100,-100,-51,-100,-100,-63,-100,-78,-100
1763545405863,-100,-100,-100,-100,-51,-100,-100,-63,-100,-78,-100
1763545405888,-100,-100,-100,-100,-51,-100,-100,-63,-100,-78,-100
1763545405913,-100,-100,-100,-100,-51,-100,-100,-63,-100,-78,-100
1763545405938,-100,-100,-100,-100,-51,-100,-100,-63,-100,-78,-100
1763545405963,-100,-100,-100,-100,-51,-100,-100,-63,-100,-78,-100
1763545405988,-100,-100,-100,-100,-51,-100,-100,-63,-100,-78,-100
1763545406013,-100,-100,-100,-100,-51,-100,-100,-63,-100,-78,-100
1763545406038,-100,-100,-100,-100,-51,-100,-100,-63,-100,-78,-100
1763545406064,-100,-100,-100,-100,-50,-100,-100,-65,-100,-77,-100
1763545406089,-100,-100,-100,-100,-50,-100,-100,-65,-100,-77,-100
1763545406114,-100,-100,-100,-100,-50,-100,-100,-65,-100,-77,-100
1763545406139,-100,-100,-100,-100,-50,-100,-100,-65,-100,-77,-100
1763545406164,-100,-100,-100,-100,-50,-100,-100,-65,-100,-77,-100
1763545406189,-100,-100,-100,-100,-50,-100,-100,-65,-100,-77,-100
1763545406214,-100,-100,-100,-100,-50,-100,-100,-65,-100,-77,-100
1763545406239,-100,-100,-100,-100,-50,-100,-100,-65,-100,-77,-100
1763545406265,-100,-100,-100,-100,-50,-100,-100,-65,-100,-77,-100
1763545406290,-100,-100,-100,-100,-50,-100,-100,-65,-100,-77,-100
1763545406316,-100,-100,-100,-100,-50,-100,-100,-65,-100,-77,-100
1763545406341,-100,-100,-100,-100,-50,-100,-100,-65,-100,-77,-100
1763545406366,-100,-100,-100,-100,-50,-100,-100,-65,-100,-77,-100
1763545406392,-100,-100,-100,-100,-50,-100,-100,-65,-100,-77,-100
1763545406418,-100,-100,-100,-100,-50,-100,-100,-65,-100,-77,-100
1763545406444,-100,-100,-100,-100,-50,-100,-100,-65,-100,-77,-100
1763545406469,-100,-100,-100,-100,-50,-100,-100,-65,-100,-77,-100
1763545406494,-100,-100,-100,-100,-50,-100,-100,-65,-100,-77,-100
1763545406519,-100,-100,-100,-100,-50,-100,-100,-65,-100,-77,-100
1763545406544,-100,-100,-100,-100,-50,-100,-100,-64,-100,-77,-100
1763545406569,-100,-100,-100,-100,-50,-100,-100,-64,-100,-77,-100
1763545406594,-100,-100,-100,-100,-50,-100,-100,-64,-100,-77,-100
1763545406620,-100,-100,-100,-100,-50,-100,-100,-64,-100,-77,-100
1763545406645,-100,-100,-100,-100,-50,-100,-100,-64,-100,-77,-100
1763545406671,-100,-100,-100,-100,-50,-100,-100,-64,-100,-77,-100
1763545406697,-100,-100,-100,-100,-50,-100,-100,-64,-100,-77,-100
1763545406721,-100,-100,-100,-100,-50,-100,-100,-64,-100,-77,-100
1763545406747,-100,-100,-100,-100,-50,-100,-100,-64,-100,-77,-100
1763545406773,-100,-100,-100,-100,-50,-100,-100,-64,-100,-77,-100
1763545406799,-100,-100,-100,-100,-50,-100,-100,-64,-100,-77,-100
1763545406824,-100,-100,-100,-100,-50,-100,-100,-64,-100,-77,-100
1763545406849,-100,-100,-100,-100,-50,-100,-100,-64,-100,-77,-100
1763545406876,-100,-100,-100,-100,-50,-100,-100,-64,-100,-77,-100
1763545406901,-100,-100,-100,-100,-50,-100,-100,-64,-100,-77,-100
1763545406926,-100,-100,-100,-100,-50,-100,-100,-64,-100,-77,-100
1763545406952,-100,-100,-100,-100,-50,-100,-100,-64,-100,-77,-100
1763545406977,-100,-100,-100,-100,-50,-100,-100,-64,-100,-77,-100
1763545407002,-100,-100,-100,-100,-50,-100,-100,-64,-100,-77,-100
1763545407028,-100,-100,-100,-100,-50,-100,-100,-64,-100,-77,-100
1763545407053,-100,-100,-100,-100,-53,-100,-100,-62,-100,-79,-100
1763545407078,-100,-100,-100,-100,-53,-100,-100,-62,-100,-79,-100
1763545407103,-100,-100,-100,-100,-53,-100,-100,-62,-100,-79,-100
1763545407128,-100,-100,-100,-100,-53,-100,-100,-62,-100,-79,-100
1763545407154,-100,-100,-100,-100,-53,-100,-100,-62,-100,-79,-100
1763545407180,-100,-100,-100,-100,-53,-100,-100,-62,-100,-79,-100
1763545407205,-100,-100,-100,-100,-53,-100,-100,-62,-100,-79,-100
1763545407231,-100,-100,-100,-100,-53,-100,-100,-62,-100,-79,-100
1763545407256,-100,-100,-100,-100,-53,-100,-100,-62,-100,-79,-100
1763545407281,-100,-100,-100,-100,-53,-100,-100,-62,-100,-79,-100
1763545407307,-100,-100,-100,-100,-53,-100,-100,-62,-100,-79,-100
1763545407333,-100,-100,-100,-100,-53,-100,-100,-62,-100,-79,-100
1763545407359,-100,-100,-100,-100,-53,-100,-100,-62,-100,-79,-100
1763545407384,-100,-100,-100,-100,-53,-100,-100,-62,-100,-79,-100
1763545407409,-100,-100,-100,-100,-53,-100,-100,-62,-100,-79,-100
1763545407435,-100,-100,-100,-100,-53,-100,-100,-62,-100,-79,-100
1763545407460,-100,-100,-100,-100,-53,-100,-100,-62,-100,-79,-100
1763545407485,-100,-100,-100,-100,-53,-100,-100,-62,-100,-79,-100
1763545407511,-100,-100,-100,-100,-53,-100,-100,-62,-100,-79,-100
1763545407537,-100,-100,-100,-100,-53,-100,-100,-62,-100,-79,-100
1763545407563,-100,-100,-100,-100,-55,-100,-100,-60,-100,-80,-100
1763545407587,-100,-100,-100,-100,-55,-100,-100,-60,-100,-80,-100
1763545407612,-100,-100,-100,-100,-55,-100,-100,-60,-100,-80,-100
1763545407638,-100,-100,-100,-100,-55,-100,-100,-60,-100,-80,-100
1763545407663,-100,-100,-100,-100,-55,-100,-100,-60,-100,-80,-100
1763545407689,-100,-100,-100,-100,-55,-100,-100,-60,-100,-80,-100
1763545407714,-100,-100,-100,-100,-55,-100,-100,-60,-100,-80,-100
1763545407739,-100,-100,-100,-100,-55,-100,-100,-60,-100,-80,-100
1763545407764,-100,-100,-100,-100,-55,-100,-100,-60,-100,-80,-100
1763545407790,-100,-100,-100,-100,-55,-100,-100,-60,-100,-80,-100
1763545407815,-100,-100,-100,-100,-55,-100,-100,-60,-100,-80,-100
1763545407839,-100,-100,-100,-100,-55,-100,-100,-60,-100,-80,-100
1763545407864,-100,-100,-100,-100,-55,-100,-100,-60,-100,-80,-100
1763545407889,-100,-100,-100,-100,-55,-100,-100,-60,-100,-80,-100
1763545407914,-100,-100,-100,-100,-55,-100,-100,-60,-100,-80,-100
1763545407940,-100,-100,-100,-100,-55,-100,-100,-60,-100,-80,-100
1763545407966,-100,-100,-100,-100,-55,-100,-100,-60,-100,-80,-100
1763545407991,-100,-100,-100,-100,-55,-100,-100,-60,-100,-80,-100
1763545408017,-100,-100,-100,-100,-55,-100,-100,-60,-100,-80,-100
1763545408042,-100,-100,-100,-100,-55,-100,-100,-60,-100,-80,-100
1763545408067,-100,-100,-100,-83,-53,-75,-100,-59,-100,-78,-100
1763545408093,-100,-100,-100,-83,-53,-75,-100,-59,-100,-78,-100
1763545408118,-100,-100,-100,-83,-53,-75,-100,-59,-100,-78,-100
1763545408143,-100,-100,-100,-83,-53,-75,-100,-59,-100,-78,-100
1763545408168,-100,-100,-100,-83,-53,-75,-100,-59,-100,-78,-100
1763545408193,-100,-100,-100,-83,-53,-75,-100,-59,-100,-78,-100
1763545408218,-100,-100,-100,-83,-53,-75,-100,-59,-100,-78,-100
1763545408243,-100,-100,-100,-83,-53,-75,-100,-59,-100,-78,-100
1763545408268,-100,-100,-100,-83,-53,-75,-100,-59,-100,-78,-100
1763545408293,-100,-100,-100,-83,-53,-75,-100,-59,-100,-78,-100
1763545408319,-100,-100,-100,-83,-53,-75,-100,-59,-100,-78,-100
1763545408345,-100,-100,-100,-83,-53,-75,-100,-59,-100,-78,-100
1763545408370,-100,-100,-100,-83,-53,-75,-100,-59,-100,-78,-100
1763545408395,-100,-100,-100,-83,-53,-75,-100,-59,-100,-78,-100
1763545408421,-100,-100,-100,-83,-53,-75,-100,-59,-100,-78,-100
1763545408445,-100,-100,-100,-83,-53,-75,-100,-59,-100,-78,-100
1763545408470,-100,-100,-100,-83,-53,-75,-100,-59,-100,-78,-100
